"UTE: ACCIONA INFRAESTRUCTURAS, S.A. Y LEVANTINA INGENIERIA Y CONSTRUCION","Levantina, Ingeniería y Construcción","Levantina, Ingeniería y Construcción"
"UTE: Acciona Infraestructuras, S.A. y Medio Ambiente Dalmau, S.A.",Acciona Infraestructuras,Acciona
"UTE: Acciona Infraestructuras, S.A. y Medio Ambiente Dalmau, S.A.",Medio Ambiente Dalmau,Medio Ambiente Dalmau
"UTE: Acciona Infraestructuras, S.A. y Medio Ambiente Dalmau, S.A. (UTE PASEO DEL JERTE)",Acciona Infraestructuras,Acciona
"UTE: Acciona Infraestructuras, S.A. y Medio Ambiente Dalmau, S.A. (UTE PASEO DEL JERTE)",Medio Ambiente Dalmau,Medio Ambiente Dalmau
"UTE: Acciona Infraestructuras, S.A. y Pavimentos Asfálticos Salamanca",Acciona Infraestructuras,Acciona
"UTE: Acciona Infraestructuras, S.A. y Pavimentos Asfálticos Salamanca",Pavimentos Asfálticos Salamanca,Pavimentos Asfálticos Salamanca
"UTE: Acciona Infraestructuras, S.A. y Plettac Electronics Seguridad",Acciona Infraestructuras,Acciona
"UTE: Acciona Infraestructuras, S.A. y Plettac Electronics Seguridad",Plettac Electronics Seguridad,Plettac Electronics Seguridad
"UTE: Acciona Infraestructuras, S.A. y Urbycolan",Acciona Infraestructuras,Acciona
"UTE: Acciona Infraestructuras, S.A. y Urbycolan",Urbycolan,Urbycolan
"UTE: Acciona Infraestructuras, S.A.- CHM Obras e Infraestructuras, S.A.- Fábricas y Drenajes, S.L., UTE",Acciona Infraestructuras,Acciona
"UTE: Acciona Infraestructuras, S.A.- CHM Obras e Infraestructuras, S.A.- Fábricas y Drenajes, S.L., UTE",Constructora Hormigones Martínez,Grupo Vallalba
"UTE: Acciona Infraestructuras, S.A.- CHM Obras e Infraestructuras, S.A.- Fábricas y Drenajes, S.L., UTE",Fábricas y Drenajes,Fábricas y Drenajes
"UTE: Acciona Infraestructuras, S.A.- Constructora Herreña Fronpeca, S.L.-Zona Verde G.C.S.L.U.",Acciona Infraestructuras,Acciona
"UTE: Acciona Infraestructuras, S.A.- Constructora Herreña Fronpeca, S.L.-Zona Verde G.C.S.L.U.",Constructora Herreña Fronpeca,Constructora Herreña Fronpeca
"UTE: Acciona Infraestructuras, S.A.- Constructora Herreña Fronpeca, S.L.-Zona Verde G.C.S.L.U.",Zona Verde G.C.,Zona Verde G.C.
"UTE: Acciona Infraestructuras, S.A.–ACSA Obras e Infraestructuras, S.A.–Construcciones Rubau",Acciona Infraestructuras,Acciona
"UTE: Acciona Infraestructuras, S.A.–ACSA Obras e Infraestructuras, S.A.–Construcciones Rubau","ACSA, Obras e Infraestructuras",Sorigué
"UTE: Acciona Infraestructuras, S.A.–ACSA Obras e Infraestructuras, S.A.–Construcciones Rubau",Construcciones Rubau,Construcciones Rubau
"UTE: Acciona Infraestructuras, S.A., Construcciones Galdiano, S.A. y Altuna y Uría, S.A. Túnel Antzuola",Acciona Infraestructuras,Acciona
"UTE: Acciona Infraestructuras, S.A., Construcciones Galdiano, S.A. y Altuna y Uría, S.A. Túnel Antzuola",Altuna y Uria,Altuna y Uria
"UTE: Acciona Infraestructuras, S.A., Construcciones Galdiano, S.A. y Altuna y Uría, S.A. Túnel Antzuola",Construcciones Galdiano,Construcciones Galdiano
"UTE: Acciona Infraestructuras, S.A., Dragados, S.A. y Flota Proyectos Singulares, S.A.",Acciona Infraestructuras,Acciona
"UTE: Acciona Infraestructuras, S.A., Dragados, S.A. y Flota Proyectos Singulares, S.A.",Dragados,ACS
"UTE: Acciona Infraestructuras, S.A., Dragados, S.A. y Flota Proyectos Singulares, S.A.",Flota Proyectos Singulares,ACS
"UTE: Acciona Infraestructuras, S.A., e Hidráulica y Fraguados Oyco, S.L.",Acciona Infraestructuras,Acciona
"UTE: Acciona Infraestructuras, S.A., e Hidráulica y Fraguados Oyco, S.L.","Hidráulica y Fraguados Oyco, S.L.","Hidráulica y Fraguados Oyco, S.L."
"UTE: Acciona Infraestructuras, S.A., y Construcción Solius",Acciona Infraestructuras,Acciona
"UTE: Acciona Infraestructuras, S.A., y Construcción Solius",Construcción Solius,Construcción Solius
"UTE: Acciona Infraestructuras, S.A., y Construcciones Sánchez Domínguez (Sando)",Acciona Infraestructuras,Acciona
"UTE: Acciona Infraestructuras, S.A., y Construcciones Sánchez Domínguez (Sando)",Construcciones Sánchez Domínguez,Grupo Sando
"UTE: Acciona Infraestructuras, S.A., y Construcciones Villegas",Acciona Infraestructuras,Acciona
"UTE: Acciona Infraestructuras, S.A., y Construcciones Villegas",Construcciones Villegas,Construcciones Villegas
"UTE: ACCIONA INFRAESTRUCTURAS, S.A.; FERROVIAL-AGROMAN, S.A.; SACYR CONSTRUCCIÓN, S.A. Y COPCISA, S.A.",Acciona Infraestructuras,Acciona
"UTE: ACCIONA INFRAESTRUCTURAS, S.A.; FERROVIAL-AGROMAN, S.A.; SACYR CONSTRUCCIÓN, S.A. Y COPCISA, S.A.",Construcciones y Obras Públicas Civiles,COPCISA
"UTE: ACCIONA INFRAESTRUCTURAS, S.A.; FERROVIAL-AGROMAN, S.A.; SACYR CONSTRUCCIÓN, S.A. Y COPCISA, S.A.",Ferrovial Agroman,Grupo Ferrovial
"UTE: ACCIONA INFRAESTRUCTURAS, S.A.; FERROVIAL-AGROMAN, S.A.; SACYR CONSTRUCCIÓN, S.A. Y COPCISA, S.A.",SACYR Construcción,Sacyr
"UTE: Acciona Infraestructuras, S.A./Construcciones Ramón Arteaga Álvarez, S.L./Construcciones Darias, S.A., UTE, abreviadamente Dique La Gomera",Acciona Infraestructuras,Acciona
"UTE: Acciona Infraestructuras, S.A./Construcciones Ramón Arteaga Álvarez, S.L./Construcciones Darias, S.A., UTE, abreviadamente Dique La Gomera",Construcciones Darias,Construcciones Darias
"UTE: Acciona Infraestructuras, S.A./Construcciones Ramón Arteaga Álvarez, S.L./Construcciones Darias, S.A., UTE, abreviadamente Dique La Gomera","Construcciones Ramón Arteaga Álvarez, S.L.","Construcciones Ramón Arteaga Álvarez, S.L."
"UTE: Acciona Infraesturas, S.A., con Áridos Romà",Acciona Infraestructuras,Acciona
"UTE: Acciona Infraesturas, S.A., con Áridos Romà",Àrids Romà,Àrids Romà
UTE: Acciona Mantenimiento de Infraestructuras S.A. y Extraco Construccions e Proxectos,Acciona Mantenimiento de Infraestructuras,Acciona
UTE: Acciona Mantenimiento de Infraestructuras S.A. y Extraco Construccions e Proxectos,Extraco,Extraco
UTE: Acciona Mantenimiento de Infraestructuras S.A. y Servicios y Obras del Norte,Acciona Mantenimiento de Infraestructuras,Acciona
UTE: Acciona Mantenimiento de Infraestructuras S.A. y Servicios y Obras del Norte,Servicios y Obras del Norte,Servicios y Obras del Norte
UTE: Acciona-Copasa,Acciona,Acciona
UTE: Acciona-Copasa,S.A. de Obras y Servicios,COPASA
"UTE: Aceinsa Movilidad, S.A. y Constructora Hormigones Martinez",Aceinsa Movilidad,Aceinsa
"UTE: Aceinsa Movilidad, S.A. y Constructora Hormigones Martinez",Constructora Hormigones Martínez,Grupo Vallalba
"UTE: Acieroid, S.A. y Colt España, S.A",Acieroid,Bouygues
"UTE: Acieroid, S.A. y Colt España, S.A","Colt España, S.A","Colt España, S.A"
"UTE: Acondicionamiento Mirambel (Construcciones y Excavaciones Lecha, S.L. - Pavimentos Auxiliares. Pirineo, S.A. - José A. Romero Polo)",Construcciones y Excavaciones Lecha,Construcciones y Excavaciones Lecha
"UTE: Acondicionamiento Mirambel (Construcciones y Excavaciones Lecha, S.L. - Pavimentos Auxiliares. Pirineo, S.A. - José A. Romero Polo)",José Antonio Romero Polo,José Antonio Romero Polo
"UTE: Acondicionamiento Mirambel (Construcciones y Excavaciones Lecha, S.L. - Pavimentos Auxiliares. Pirineo, S.A. - José A. Romero Polo)","Pavimentos Auxiliares. Pirineo, S.A.","Pavimentos Auxiliares. Pirineo, S.A."
"UTE: Acs Proyectos Obras y Construcciones, S.A, Ferrovial Agroman, S.A y FCC Construcción",ACS Proyectos Obras y Construcciones,ACS
"UTE: Acs Proyectos Obras y Construcciones, S.A, Ferrovial Agroman, S.A y FCC Construcción",FCC,FCC
"UTE: Acs Proyectos Obras y Construcciones, S.A, Ferrovial Agroman, S.A y FCC Construcción",Ferrovial Agroman,Grupo Ferrovial
UTE: ACSA - SAVDAM,"ACSA, Obras e Infraestructuras",Sorigué
UTE: ACSA - SAVDAM,SAVDAM,SAVDAM
UTE: Acsa Obras e Infraestructuras - Dragados,"ACSA, Obras e Infraestructuras",Sorigué
UTE: Acsa Obras e Infraestructuras - Dragados,Dragados,ACS
UTE: Acsa Obras e Infraestructuras S.A.U. - Construcciones y Servicios Litra Land,"ACSA, Obras e Infraestructuras",Sorigué
UTE: Acsa Obras e Infraestructuras S.A.U. - Construcciones y Servicios Litra Land,Construcciones y Servicios Litra Land,Construcciones y Servicios Litra Land
"UTE: ACSA OBRAS E INFRAESTRUCTURAS S.A.U. / COPISA CONSTRUCTORA PIRENAICA, S.A. / VOPI 4","ACSA, Obras e Infraestructuras",Sorigué
"UTE: ACSA OBRAS E INFRAESTRUCTURAS S.A.U. / COPISA CONSTRUCTORA PIRENAICA, S.A. / VOPI 4","Copisa, Constructora Pirenaica",COPISA
"UTE: ACSA OBRAS E INFRAESTRUCTURAS S.A.U. / COPISA CONSTRUCTORA PIRENAICA, S.A. / VOPI 4",VOPI4,Grupo VOPI 4
UTE: Acsa Obras e Infraestructuras S.A.U.-Sociedad Anónima Agricultores de la Vega de Valencia y Depuración de Aguas del Mediterráneo,"ACSA, Obras e Infraestructuras",Sorigué
UTE: Acsa Obras e Infraestructuras S.A.U.-Sociedad Anónima Agricultores de la Vega de Valencia y Depuración de Aguas del Mediterráneo,EDepuración de Aguas del Mediterráneo,EDepuración de Aguas del Mediterráneo
UTE: Acsa Obras e Infraestructuras S.A.U.-Sociedad Anónima Agricultores de la Vega de Valencia y Depuración de Aguas del Mediterráneo,S.A. Agricultores de la Vega de Valencia,S.A. Agricultores de la Vega de Valencia
"UTE: ACSA Obras e Infraestructuras, S.A. y Obras y Servicios Públicos","ACSA, Obras e Infraestructuras",Sorigué
"UTE: ACSA Obras e Infraestructuras, S.A. y Obras y Servicios Públicos",Obras y Servicios Públicos,Obras y Servicios Públicos
"UTE: Acsa Obras e Infraestructuras, S.A.-Benito Arnó e hijos, S.A.- Romero Polo","ACSA, Obras e Infraestructuras",Sorigué
"UTE: Acsa Obras e Infraestructuras, S.A.-Benito Arnó e hijos, S.A.- Romero Polo",Benito Arnó e Hijos,Benito Arnó e Hijos
"UTE: Acsa Obras e Infraestructuras, S.A.-Benito Arnó e hijos, S.A.- Romero Polo",Romero Polo,Romero Polo
UTE: Acsa-Abantia Carmel,"Abantia Instalaciones, S.A",Abantia
UTE: Acsa-Abantia Carmel,"ACSA, Obras e Infraestructuras",Sorigué
"UTE: Acsa, Obras e Infraestructuras, S.A. - Excavaciones Montosa","ACSA, Obras e Infraestructuras",Sorigué
"UTE: Acsa, Obras e Infraestructuras, S.A. - Excavaciones Montosa",Excavaciones Montosa,Excavaciones Montosa
"UTE: ACSA, OBRAS E INFRAESTRUCTURAS, S.A.-BEFESA AGUA","ACSA, Obras e Infraestructuras",Sorigué
"UTE: ACSA, OBRAS E INFRAESTRUCTURAS, S.A.-BEFESA AGUA",Befesa Agua,Befesa
"UTE: Act Sistemas, S. L. U. - Explotaciones Las Misiones, S. L. - Bahía San Kristobal, S. L. Ute Doñana III",ACT Sistemas,Grupo Ayesa
"UTE: Act Sistemas, S. L. U. - Explotaciones Las Misiones, S. L. - Bahía San Kristobal, S. L. Ute Doñana III",Bahía San Kristóbal,Bahía San Kristóbal
"UTE: Act Sistemas, S. L. U. - Explotaciones Las Misiones, S. L. - Bahía San Kristobal, S. L. Ute Doñana III","Explotaciones Las Misiones, S.L.U.","Explotaciones Las Misiones, S.L.U."
UTE: Aedes-La Rosaleda,Aedes,Aedes
UTE: Aedes-La Rosaleda,La Rosaleda,La Rosaleda
UTE: Aeronaval de Construcciones e Instalaciones S.A. y Coalvi S.A. en UTE con un porcentaje de participación del 50%,Aeronaval de Construcciones e Instalaciones,Grupo Aldesa
UTE: Aeronaval de Construcciones e Instalaciones S.A. y Coalvi S.A. en UTE con un porcentaje de participación del 50%,Coalvi,Grupo Aldesa
UTE: Aeronaval de Construcciones e instalaciones S.A.- Civesa Ingeniería,Aeronaval de Construcciones e Instalaciones,Grupo Aldesa
UTE: Aeronaval de Construcciones e instalaciones S.A.- Civesa Ingeniería,Civesa Ingeniería,Civesa Ingeniería
"UTE: AGLOMANCHA EMPRESA CONSTRUCTORA, S.A. e INGENIERÍA TÉCNICA DEL HORMIGÓN, S.L., abreviadamente ACCESOS CM-42","AGLOMANCHA EMPRESA CONSTRUCTORA, S.A.","AGLOMANCHA EMPRESA CONSTRUCTORA, S.A."
"UTE: AGLOMANCHA EMPRESA CONSTRUCTORA, S.A. e INGENIERÍA TÉCNICA DEL HORMIGÓN, S.L., abreviadamente ACCESOS CM-42",Ingeniería Técnica del Hormigón,Ingeniería Técnica del Hormigón
"UTE: Aglomerados Los Serranos, S.A., y Aceinsa Movilidad",Aceinsa Movilidad,Aceinsa
"UTE: Aglomerados Los Serranos, S.A., y Aceinsa Movilidad",Aglomerados Los Serranos,Eiffage
"UTE: Aglomerados Mallorca, S.A. y Excavaciones S'Horta",Aglomerados Mallorca,Aglomerados Mallorca
"UTE: Aglomerados Mallorca, S.A. y Excavaciones S'Horta",Excavaciones S'Horta,Excavaciones S'Horta
UTE: AGORA 2,Becsa,Grupo Obinesa
UTE: AGORA 2,Cyes,Grupo Cyes
"UTE: Agrupación Guinovart Obras y Servicios Hispania, S.A. (50%) y Azvi, S.A. (50%)",Agrupación Guinovart Obras y Servicios Hispania,Grupo Villar Mir
"UTE: Agrupación Guinovart Obras y Servicios Hispania, S.A. (50%) y Azvi, S.A. (50%)",Azvi,Azvi
"UTE: Agrupación Guinovart Obras y Servicios Hispania, S.A., y Obrascón Huarte Laín, S.A.",Agrupación Guinovart Obras y Servicios Hispania,Grupo Villar Mir
"UTE: Agrupación Guinovart Obras y Servicios Hispania, S.A., y Obrascón Huarte Laín, S.A.",Obrascón Huarte Lain,Grupo Villar Mir
"UTE: Alagón: Sumelzo, S.A. / Obrascón Huarte Laín, S.A.",Obrascón Huarte Lain,Grupo Villar Mir
"UTE: Alagón: Sumelzo, S.A. / Obrascón Huarte Laín, S.A.",Sumelzo,Sumelzo
"UTE: Alagón: Tramei Ingeniería y Construcción, S.L. / Cominsa Empresa Constructora, S.A.","Cominsa Empresa Constructora, S.A.","Cominsa Empresa Constructora, S.A."
"UTE: Alagón: Tramei Ingeniería y Construcción, S.L. / Cominsa Empresa Constructora, S.A.","Tramei Ingeniería y Construcción, S.L.","Tramei Ingeniería y Construcción, S.L."
"UTE: ÁLAVA ESTE 2009 SEÑALIZACIONES VILLAR, S.A., Y YARRITU",Señalizaciones Villar S.A. (Villar Gestión de Infraestructuras),Grupo Villar
"UTE: ÁLAVA ESTE 2009 SEÑALIZACIONES VILLAR, S.A., Y YARRITU",Yarritu,Yarritu
"UTE: Albaida Infraestructuras, S.A. - Gigosa",Albaida Infraestructuras,Albaida Infraestructuras
"UTE: Albaida Infraestructuras, S.A. - Gigosa",Gigosa,Gigosa
"UTE: ALBAIDA INFRAESTRUCTURAS, S.A. - OBRAS Y REPRESENTACIONES TECNICAS SOLAGUA",Albaida Infraestructuras,Albaida Infraestructuras
"UTE: ALBAIDA INFRAESTRUCTURAS, S.A. - OBRAS Y REPRESENTACIONES TECNICAS SOLAGUA",Obras y Representaciones Solagua,Obras y Representaciones Solagua
"UTE: Albaida Infraestructuras, S.A., y Aguaema",Aguaema,Aguaema
"UTE: Albaida Infraestructuras, S.A., y Aguaema",Albaida Infraestructuras,Albaida Infraestructuras
"UTE: Albar Forestal, S.L. y Cooperativa Forestal de Royuela","Albar Forestal, S.L.","Albar Forestal, S.L."
"UTE: Albar Forestal, S.L. y Cooperativa Forestal de Royuela",Cooperativa Forestal de Royuela,Cooperativa Forestal de Royuela
"UTE: Alberto Domínguez Blanco Restauración de Monumentos, S.A. - Construcciones Serrot","Alberto Domínguez Blanco Restauración de Monumentos, S.A.","Alberto Domínguez Blanco Restauración de Monumentos, S.A."
"UTE: Alberto Domínguez Blanco Restauración de Monumentos, S.A. - Construcciones Serrot",Construcciones Serrot,Construcciones Serrot
"UTE: Alcava Mediterránea, S.A. - Constructora San José, S.A. Escuela de Magisterio - UV","Alcava Mediterránea, S.A.","Alcava Mediterránea, S.A."
"UTE: Alcava Mediterránea, S.A. - Constructora San José, S.A. Escuela de Magisterio - UV",Constructora San José,Grupo SANJOSE
UTE: Aldesa Construcciones S.A. y Aceinsa Movilidad,Aceinsa Movilidad,Aceinsa
UTE: Aldesa Construcciones S.A. y Aceinsa Movilidad,Aldesa Construcciones,Grupo Aldesa
"UTE: Aldesa Construcciones S.A., Copisa Constructora Pirenáica S.A. y Bruesa Construcción S.A. en UTE, con un porcentaje de participación del 33,34; 33,33 y 33,33 por ciento, respectivamente",Aldesa Construcciones,Grupo Aldesa
"UTE: Aldesa Construcciones S.A., Copisa Constructora Pirenáica S.A. y Bruesa Construcción S.A. en UTE, con un porcentaje de participación del 33,34; 33,33 y 33,33 por ciento, respectivamente",Bruesa Construcción,Grupo Bruesa
"UTE: Aldesa Construcciones S.A., Copisa Constructora Pirenáica S.A. y Bruesa Construcción S.A. en UTE, con un porcentaje de participación del 33,34; 33,33 y 33,33 por ciento, respectivamente","Copisa, Constructora Pirenaica",COPISA
"UTE: Aldesa Construcciones S.A., Proacon, S.A. y Areinsa Arquitectos e Ingenieros",Aldesa Construcciones,Grupo Aldesa
"UTE: Aldesa Construcciones S.A., Proacon, S.A. y Areinsa Arquitectos e Ingenieros",Areinsa Arquitectos e Ingenieros,Areinsa Arquitectos e Ingenieros
"UTE: Aldesa Construcciones S.A., Proacon, S.A. y Areinsa Arquitectos e Ingenieros",Proacon,Grupo Aldesa
"UTE: Aldesa Construcciones, S.A. (60%); Coalvi, S.A. (20%) y Proacon, S.A. (20%)",Aldesa Construcciones,Grupo Aldesa
"UTE: Aldesa Construcciones, S.A. (60%); Coalvi, S.A. (20%) y Proacon, S.A. (20%)",Coalvi,Grupo Aldesa
"UTE: Aldesa Construcciones, S.A. (60%); Coalvi, S.A. (20%) y Proacon, S.A. (20%)",Proacon,Grupo Aldesa
"UTE: Aldesa Construcciones, S.A. y Bahía San Kristóbal, S.L.",Aldesa Construcciones,Grupo Aldesa
"UTE: Aldesa Construcciones, S.A. y Bahía San Kristóbal, S.L.",Bahía San Kristóbal,Bahía San Kristóbal
"UTE: Aldesa Construcciones, S.A. y Cantera del Vértice, S.A.",Aldesa Construcciones,Grupo Aldesa
"UTE: Aldesa Construcciones, S.A. y Cantera del Vértice, S.A.",Cantera del Vértice,Cantera del Vértice
"UTE: Aldesa Construcciones, S.A. y Construcciones Pai, S.A.",Aldesa Construcciones,Grupo Aldesa
"UTE: Aldesa Construcciones, S.A. y Construcciones Pai, S.A.",Construcciones Pai,Grupo Aldesa
"UTE: Aldesa Construcciones, S.A., e Instalaciones Inabensa",Aldesa Construcciones,Grupo Aldesa
"UTE: Aldesa Construcciones, S.A., e Instalaciones Inabensa",Inabensa,Abengoa
"UTE: Aldilop-Sursecons, UTE",Construcciones y Contratas Aldilop,Construcciones y Contratas Aldilop
"UTE: Aldilop-Sursecons, UTE",Sursecons,Sursecons
UTE: Almanjáyar: Sacyr / Hexa Servicios y Obras S.L.U.,"Hexa Servicios y Obras, S.L.U.","Hexa Servicios y Obras, S.L.U."
UTE: Almanjáyar: Sacyr / Hexa Servicios y Obras S.L.U.,SACYR,Sacyr
"UTE: Alojamientos Protegidos, S.L. y Urvasco","Alojamientos Protegidos, S.L.","Alojamientos Protegidos, S.L."
"UTE: Alojamientos Protegidos, S.L. y Urvasco",Urvasco,Urvasco
"UTE: Alstom Transporte, S.A. y Acciona Infraestructuras, S.A.",Acciona Infraestructuras,Acciona
"UTE: Alstom Transporte, S.A. y Acciona Infraestructuras, S.A.",Alstom Transporte,Grupo Alstom
"UTE: Altai Ingeniería, S.L., y Obras Conedavi, S.L., en UTE (Abreviadamente Rehabilitación de casilla de guardacanal en la Moheda de Gata para la conservación de la zona regable del Árrago)","Altai Ingeniería, S.L.,","Altai Ingeniería, S.L.,"
"UTE: Altai Ingeniería, S.L., y Obras Conedavi, S.L., en UTE (Abreviadamente Rehabilitación de casilla de guardacanal en la Moheda de Gata para la conservación de la zona regable del Árrago)",Obras Conedavi,Obras Conedavi
UTE: Altec Infraestructuras - Altec Empresa de Construcción y Servicios,Altec Empresa de Construcción y Servicios,Altec
UTE: Altec Infraestructuras - Altec Empresa de Construcción y Servicios,Altec Infraestructuras,Altec
"UTE: Altec Infraestructuras S.A.; Altec, Empresa de Construccion y Servicios S.A. y Peninsular de Contratas S.A. con un porcentaje de participación del 30 por ciento, 20 por ciento y 50 por ciento respectivamente",Altec Empresa de Construcción y Servicios,Altec
"UTE: Altec Infraestructuras S.A.; Altec, Empresa de Construccion y Servicios S.A. y Peninsular de Contratas S.A. con un porcentaje de participación del 30 por ciento, 20 por ciento y 50 por ciento respectivamente",Altec Infraestructuras,Altec
"UTE: Altec Infraestructuras S.A.; Altec, Empresa de Construccion y Servicios S.A. y Peninsular de Contratas S.A. con un porcentaje de participación del 30 por ciento, 20 por ciento y 50 por ciento respectivamente",Peninsular de Contratas,Peninsular de Contratas
"UTE: ALTEC INFRAESTRUCTURAS, S.A. - ROMYMAR, S.A.",Altec Infraestructuras,Altec
"UTE: ALTEC INFRAESTRUCTURAS, S.A. - ROMYMAR, S.A.",Romymar,Romymar
"UTE: Altec Infraestructuras, S.A. (50%) y Torrescámara y Cía de Obras, S.A. (50%)",Altec Infraestructuras,Altec
"UTE: Altec Infraestructuras, S.A. (50%) y Torrescámara y Cía de Obras, S.A. (50%)",Torrescámara y Compañía de Obras,Torrescámara y Compañía de Obras
"UTE: Altec Infraestructuras, S.A., y Balpia, S.A.",Altec Infraestructuras,Altec
"UTE: Altec Infraestructuras, S.A., y Balpia, S.A.",Balpia,Altec
"UTE: Althenia, S.L. / Construcciones Sánchez Domínguez - Sando",Althenia,Grupo Sando
"UTE: Althenia, S.L. / Construcciones Sánchez Domínguez - Sando",Construcciones Sánchez Domínguez,Grupo Sando
"UTE: Altuna y Uria, S.A.- Sacyr",Altuna y Uria,Altuna y Uria
"UTE: Altuna y Uria, S.A.- Sacyr",SACYR,Sacyr
UTE: ALVAC S.A. y HOCENSA EMPRESA CONSTRUCTORA S.A. abreviadamente Ute Cogulludo zona 4,Alvac,Alvac
UTE: ALVAC S.A. y HOCENSA EMPRESA CONSTRUCTORA S.A. abreviadamente Ute Cogulludo zona 4,Hocensa Construcciones,Hocensa Construcciones
